player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Gunnar Oakes,60885,TE,E MICHIGAN,11,18,0,160,0,-1.0,0,100.0,,0,0,0.0,0,1,0,86.7,53.0,0,12,8.3,2,24,2,83.3,20,97.9,2,11.1,0,15,17,8.5,7.5,0.75,11.3,0,50.0,0.0,0,3,0.0,0,4,0,84.7,58.7,0,18,0.0,0,92,5,95.7,88,69.2,10,55.6,0,61,27,5.4,12.2,0.69
Chase Cota,84465,WR,UCLA,10,18,0,324,0,,0,,,0,0,,0,0,0,,47.0,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,15.6,0,100.0,100.0,3,3,0.0,0,2,1,78.4,56.9,0,33,0.0,0,26,5,92.3,24,118.8,5,27.8,0,85,7,1.4,17.0,3.54
Jason-Matthew Sharsh,52065,WR,HAWAII,11,18,0,180,0,-1.0,2,100.0,,0,0,0.0,0,0,0,81.5,68.3,0,16,0.0,0,8,1,100.0,8,118.8,1,5.6,0,16,17,17.0,16.0,2.0,12.4,4,50.0,100.0,1,1,12.5,1,4,0,62.5,60.8,0,49,0.0,0,73,7,94.5,69,106.8,14,77.8,1,132,75,10.7,18.9,1.91
Sloan Spiller,30531,TE,LA MONROE,6,18,0,209,0,-1.8,0,100.0,,0,0,0.0,0,3,0,91.4,31.0,0,8,15.8,3,19,4,84.2,16,134.4,4,22.2,1,27,34,8.5,6.8,1.69,,0,,,0,0,,0,0,0,82.7,65.3,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
DJ Turner,47663,WR,MARYLAND,7,18,0,215,0,-3.2,2,60.0,,0,0,40.0,2,0,0,0.5,30.2,0,3,0.0,0,16,3,93.8,15,64.6,5,27.8,0,6,16,5.3,2.0,0.4,5.8,3,72.2,50.0,1,2,18.8,3,5,0,24.0,51.3,0,54,0.0,0,93,13,93.5,87,117.8,18,100.0,1,160,77,5.9,12.3,1.84
Carmoni Green,61316,WR,ILLINOIS,5,18,0,187,0,-1.3,0,100.0,,0,0,0.0,0,1,0,92.6,67.9,0,11,0.0,0,12,4,83.3,10,81.3,4,22.2,0,14,19,4.8,3.5,1.4,,0,,,0,0,,0,0,0,25.8,50.9,0,0,0.0,0,1,0,0.0,0,0.0,0,0.0,0,0,0,,,
Jordan Murphy,62980,WR,TENNESSEE,10,17,0,307,0,-2.3,0,75.0,0.0,0,1,0.0,0,0,0,90.0,58.3,0,8,0.0,0,7,3,100.0,7,84.4,4,23.5,0,19,26,8.7,6.3,2.71,11.5,1,61.5,20.0,1,5,11.1,1,3,0,45.4,58.1,1,50,0.0,0,41,8,100.0,41,90.9,13,76.5,1,137,64,8.0,17.1,3.34
Sean Ryan,78030,WR,TEMPLE,11,17,0,306,0,,0,,,0,0,,0,0,0,,46.4,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,75.2,58.3,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0
Chris Myarick,47358,TE,TEMPLE,13,17,0,306,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,41.0,0,-2,6.3,1,16,1,93.8,15,79.2,1,5.9,0,-2,1,1.0,-2.0,-0.13,11.3,0,62.5,0.0,0,3,0.0,0,4,0,60.0,51.2,0,36,0.0,0,56,5,98.2,55,96.9,8,47.1,0,82,22,4.4,16.4,1.49
Tevin Bush,57475,WR,W VIRGINIA,10,17,0,343,0,-2.8,1,66.7,,0,0,33.3,2,1,0,7.2,57.4,0,13,0.0,0,10,4,90.0,9,82.6,6,35.3,0,36,47,11.8,9.0,4.0,4.0,5,86.7,0.0,0,1,7.1,1,8,0,56.1,71.3,0,62,0.0,0,61,13,91.8,56,141.0,15,88.2,1,204,151,11.6,15.7,3.64
Travis Etienne,57185,HB,CLEMSON,15,17,0,140,0,-4.3,3,76.9,,0,0,16.7,2,6,0,39.1,67.4,1,24,1.6,1,61,10,96.7,59,94.6,13,76.5,2,65,113,11.3,6.5,1.1,5.0,0,0.0,,0,0,100.0,1,0,0,18.8,35.2,0,0,0.0,0,11,0,90.9,10,39.6,1,5.9,0,0,0,,,0.0
La'Mical Perine,26408,HB,FLORIDA,13,17,0,163,0,-4.2,2,77.8,0.0,0,1,0.0,0,5,0,94.5,94.7,0,63,0.0,0,36,7,97.2,35,155.6,9,52.9,1,112,144,20.6,16.0,3.2,,0,,,0,0,,0,0,0,88.3,79.4,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Brandon Bowling,42151,WR,ARK STATE,6,17,0,113,0,-1.9,0,100.0,,0,0,0.0,0,1,0,95.9,75.3,0,11,0.0,0,18,8,88.9,16,89.6,8,47.1,0,44,59,7.4,5.5,2.75,3.1,0,88.2,100.0,1,1,0.0,0,3,0,90.4,66.2,0,26,0.0,0,66,15,92.4,61,93.1,17,100.0,0,108,70,4.7,7.2,1.77
Javen Banks,84444,WR,TEXAS ST,11,17,0,314,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,44.3,0,0,0.0,0,22,1,100.0,22,79.2,1,5.9,0,0,1,1.0,0.0,0.0,,0,,,0,0,,0,0,0,64.9,56.2,0,0,0.0,0,17,0,94.1,16,0.0,0,0.0,0,0,0,,,0.0
Freddie Johnson,42129,WR,TEMPLE,9,17,0,306,0,-2.0,0,100.0,100.0,1,1,0.0,0,1,0,86.7,77.9,0,44,0.0,0,5,2,100.0,5,118.8,2,11.8,0,42,46,23.0,21.0,8.4,9.7,0,66.7,,0,0,33.3,1,2,0,20.7,57.9,1,17,0.0,0,5,2,100.0,5,65.3,3,17.6,0,34,11,5.5,17.0,6.8
Emmanuel Harris,27628,WR,NEW MEXICO,11,17,0,241,0,-1.7,1,100.0,,0,0,0.0,0,1,0,90.0,65.9,0,16,0.0,0,12,3,100.0,12,98.6,3,17.6,0,23,28,9.3,7.7,1.92,7.7,3,58.8,100.0,1,1,16.7,2,2,0,44.0,51.8,0,33,0.0,0,100,10,96.0,96,94.7,17,100.0,1,98,61,6.1,9.8,1.02
Dominique Maiden,61816,WR,W VIRGINIA,12,17,0,343,0,-2.5,0,100.0,,0,0,0.0,0,1,0,86.7,58.7,0,9,0.0,0,17,2,100.0,17,91.7,2,11.8,0,12,17,8.5,6.0,0.71,,0,,,0,0,,0,0,0,55.5,55.4,0,0,0.0,0,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0
Bryce Mitchell,55370,WR,TOLEDO,13,17,0,316,0,,0,,,0,0,,0,0,0,,45.9,0,0,0.0,0,10,0,90.0,9,0.0,0,0.0,0,0,0,,,0.0,12.0,0,0.0,,0,0,,0,0,0,53.8,46.9,0,0,0.0,0,9,0,88.9,8,39.6,2,11.8,0,0,0,,,0.0
Drew Rosi,55369,TE,TOLEDO,13,17,0,316,0,,0,,,0,0,,0,0,0,,38.8,0,0,22.2,6,27,0,77.8,21,0.0,0,0.0,0,0,0,,,0.0,9.3,1,57.1,0.0,0,2,33.3,2,4,0,36.7,44.2,0,16,0.0,0,125,4,95.2,119,77.7,7,41.2,0,47,13,3.3,11.8,0.39
Qua Searcy,45640,FB,GA TECH,13,17,0,176,0,,0,,,0,0,,0,0,0,,44.2,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,18.0,0,50.0,50.0,2,4,0.0,0,4,0,76.3,64.1,0,51,1.9,1,53,4,92.5,49,95.8,8,47.1,0,101,13,3.3,25.3,2.06
Marcus Outlow,28054,HB,COAST CAR,10,17,0,141,0,-1.5,0,83.3,,0,0,0.0,0,2,1,92.6,29.2,0,15,0.0,0,9,5,100.0,9,100.0,6,35.3,0,48,52,10.4,9.6,5.33,,0,,,0,0,,0,0,0,62.5,50.4,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Devan Stubblefield,28257,WR,HAWAII,10,17,0,180,0,0.0,0,100.0,,0,0,0.0,0,0,0,86.7,52.1,0,4,0.0,0,9,2,100.0,9,79.2,2,11.8,0,4,4,2.0,2.0,0.44,,0,,,0,0,,0,0,0,70.7,61.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Mydreon Vines,61225,WR,E CAROLINA,8,17,0,156,0,-4.0,1,100.0,,0,0,0.0,0,0,0,81.5,92.5,0,5,0.0,0,2,1,100.0,2,87.5,1,5.9,0,5,9,9.0,5.0,2.5,6.8,1,75.0,,0,0,14.3,2,5,0,34.0,60.0,0,71,0.0,0,85,12,94.1,80,125.8,16,94.1,1,155,73,6.1,12.9,1.94
Kobe Smith,84397,WR,S DIEGO ST,12,17,0,284,0,,0,,,0,0,,0,0,0,,50.4,0,0,25.0,1,4,0,50.0,2,0.0,0,0.0,0,0,0,,,0.0,27.0,0,0.0,0.0,0,1,,0,0,0,81.5,64.7,0,0,0.0,0,10,0,100.0,10,39.6,1,5.9,0,0,0,,,0.0
Alonzo Smith,45702,HB,MIAMI OH,11,17,0,221,0,-2.5,1,83.3,,0,0,16.7,1,0,0,38.7,47.1,0,14,21.1,4,19,5,78.9,15,86.1,6,35.3,0,28,41,8.2,5.6,1.87,-1.3,0,100.0,,0,0,0.0,0,2,0,50.0,71.3,0,10,0.0,0,11,4,100.0,11,90.6,4,23.5,0,23,28,7.0,5.8,2.09
Travon McMillian,45711,HB,COLORADO,12,17,0,143,0,-4.2,0,66.7,,0,0,0.0,0,1,0,91.4,52.4,0,11,3.2,2,63,4,95.2,60,70.1,6,35.3,0,7,26,6.5,1.8,0.12,-5.0,0,0.0,,0,0,,0,0,0,80.9,62.1,0,0,0.0,0,19,0,94.7,18,39.6,1,5.9,0,0,0,,,0.0
Terrell Jana,62782,WR,VIRGINIA,12,17,0,335,0,,0,,,0,0,,0,0,0,,43.2,0,0,0.0,0,15,0,93.3,14,0.0,0,0.0,0,0,0,,,0.0,6.7,1,66.7,,0,0,33.3,1,1,0,63.6,64.0,0,11,0.0,0,22,2,95.5,21,84.0,3,17.6,0,19,8,4.0,9.5,0.9
Kevin Mensah,55106,HB,UCONN,12,17,0,146,0,-4.6,0,80.0,0.0,0,1,0.0,0,0,0,91.4,92.7,0,7,17.6,3,17,4,82.4,14,79.2,5,29.4,0,14,30,7.5,3.5,1.0,-3.0,0,0.0,,0,0,100.0,1,0,0,41.1,46.6,0,0,0.0,0,1,0,100.0,1,39.6,1,5.9,0,0,0,,,0.0
Jernard Phillips,52306,WR,USF,9,17,0,327,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,7.5,2,81.3,33.3,1,3,0.0,0,8,0,88.6,74.4,0,15,0.0,0,65,13,96.9,63,95.8,16,94.1,0,112,33,2.5,8.6,1.78
Jonathan Ifedi,41402,WR,GA STATE,12,17,0,175,0,,0,,,0,0,,0,0,0,,43.5,0,0,0.0,0,17,0,100.0,17,0.0,0,0.0,0,0,0,,,0.0,11.0,0,0.0,,0,0,100.0,1,0,0,55.5,52.8,0,0,0.0,0,5,0,100.0,5,39.6,3,17.6,0,0,0,,,0.0
Jon Hilliman,45826,HB,RUTGERS,11,17,0,278,0,-3.6,2,57.1,,0,0,0.0,0,0,0,91.4,89.5,1,13,8.7,2,23,4,91.3,21,33.9,7,41.2,0,40,55,13.8,10.0,1.9,,0,,,0,0,,0,0,0,85.9,64.0,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Tra Barnett,41302,HB,GA STATE,11,17,0,175,0,-2.8,3,92.3,100.0,1,1,7.7,1,2,0,72.2,76.1,0,15,0.0,0,21,12,100.0,21,85.6,13,76.5,0,59,94,7.8,4.9,2.81,-5.2,0,80.0,,0,0,20.0,1,1,0,46.1,45.7,0,8,0.0,0,12,4,100.0,12,80.8,5,29.4,0,17,36,9.0,4.3,1.42
Ke'Shawn Vaughn,45866,HB,VANDERBILT,12,17,0,333,0,-4.1,0,71.4,0.0,0,1,0.0,0,3,0,92.6,94.0,0,75,0.0,0,19,5,100.0,19,153.3,7,41.2,1,101,120,24.0,20.2,5.32,-4.0,0,0.0,,0,0,,0,0,0,82.7,71.6,0,0,0.0,0,2,0,100.0,2,39.6,1,5.9,0,0,0,,,0.0
Tyraiq Beals,48318,WR,UCONN,12,17,0,146,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,44.8,0,0,0.0,0,22,1,100.0,22,79.2,1,5.9,0,0,2,2.0,0.0,0.0,12.0,0,0.0,,0,0,,0,0,0,53.7,49.3,1,0,4.5,1,22,0,95.5,21,0.0,1,5.9,0,0,0,,,0.0
Diondre Champaigne,84194,WR,GA STATE,10,17,0,175,0,,0,,,0,0,,0,0,0,,50.2,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.9,64.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Keenan Barnes,48245,WR,LA LAFAYET,4,17,0,207,0,-1.0,1,100.0,,0,0,0.0,0,3,0,90.0,73.9,0,14,0.0,0,14,3,100.0,14,101.4,3,17.6,0,25,28,9.3,8.3,1.79,19.0,0,100.0,,0,0,0.0,0,1,0,84.7,71.7,0,20,0.0,0,7,1,100.0,7,118.8,1,5.9,0,20,1,1.0,20.0,2.86
Qadree Ollison,45934,HB,PITTSBURGH,14,17,0,268,0,-4.0,0,100.0,,0,0,0.0,0,1,0,86.7,87.0,0,9,13.0,3,23,2,82.6,19,93.8,2,11.8,0,13,21,10.5,6.5,0.68,-4.0,0,100.0,,0,0,0.0,0,1,0,62.5,64.3,0,9,0.0,0,1,1,100.0,1,104.2,1,5.9,0,9,13,13.0,9.0,9.0
Dontae Strickland,45943,HB,SYRACUSE,13,17,0,304,0,-3.7,2,100.0,,0,0,0.0,0,1,0,94.5,89.7,0,29,8.3,3,36,7,88.9,32,89.3,7,41.2,0,38,64,9.1,5.4,1.19,-4.0,0,100.0,,0,0,0.0,0,1,0,89.2,63.8,0,11,0.0,0,8,1,100.0,8,112.5,1,5.9,0,11,15,15.0,11.0,1.38
Andrew Smith,37421,WR,AIR FORCE,11,17,0,101,0,,0,,,0,0,,0,0,0,,46.7,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,11.5,0,50.0,,0,0,0.0,0,1,0,73.1,70.4,0,14,0.0,0,5,1,100.0,5,72.9,2,11.8,0,14,0,0.0,14.0,2.8
Jesse Jackson,47827,WR,MISS STATE,13,17,0,227,0,-1.5,2,100.0,,0,0,0.0,0,1,0,86.7,58.3,0,16,0.0,0,28,2,100.0,28,95.8,2,11.8,0,14,17,8.5,7.0,0.5,,0,,,0,0,,0,0,0,83.8,54.1,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0
Cole Kmet,60995,TE,NOTRE DAME,11,17,0,258,0,-1.7,1,100.0,,0,0,0.0,0,1,0,90.0,57.7,0,11,8.7,2,23,3,82.6,19,80.6,3,17.6,0,10,15,5.0,3.3,0.53,4.3,1,83.3,100.0,1,1,0.0,0,2,0,85.9,61.2,0,11,2.3,1,43,5,93.0,40,86.1,6,35.3,0,28,15,3.0,5.6,0.7
Oliver Martin,61438,WR,MICHIGAN,13,17,0,222,0,-1.5,0,100.0,,0,0,0.0,0,0,0,86.7,61.3,0,4,0.0,0,3,2,100.0,3,79.2,2,11.8,0,5,8,4.0,2.5,1.67,,0,,,0,0,,0,0,0,61.0,62.3,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Ben Glines,47760,HB,BOSTON COL,12,17,0,121,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,54.0,0,8,0.0,0,7,1,100.0,7,100.0,1,5.9,0,8,12,12.0,8.0,1.14,7.3,0,100.0,,0,0,0.0,0,3,0,31.6,67.1,0,15,0.0,0,23,3,100.0,23,115.3,3,17.6,0,35,13,4.3,11.7,1.52
De'Quan Bowman,39896,WR,TEXAS TECH,12,17,0,315,0,-1.5,1,100.0,,0,0,0.0,0,1,0,91.4,57.8,0,13,0.0,0,21,4,100.0,21,95.8,4,23.5,0,28,34,8.5,7.0,1.33,11.0,0,0.0,0.0,0,1,100.0,1,0,0,24.3,49.2,0,0,0.0,0,26,0,80.8,21,39.6,2,11.8,0,0,0,,,0.0
Keion White,60998,TE,DOMINION,9,17,0,263,0,,0,,,0,0,,0,0,0,,43.1,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,8.4,0,70.0,50.0,1,2,0.0,0,3,0,85.5,57.9,0,31,0.0,0,87,7,95.4,83,97.1,10,58.8,0,88,24,3.4,12.6,1.06
Keith Mixon Jr.,47622,WR,MISS STATE,10,17,0,227,0,-2.0,1,100.0,,0,0,0.0,0,1,0,86.7,53.7,0,9,0.0,0,8,2,100.0,8,81.3,2,11.8,0,7,11,5.5,3.5,0.88,13.8,1,58.8,0.0,0,2,0.0,0,7,0,83.8,70.7,2,25,0.0,0,70,10,98.6,69,84.3,17,100.0,2,137,37,3.7,13.7,1.99
Charles Jones II,47186,TE,TULANE,10,17,0,319,0,-3.0,1,100.0,,0,0,0.0,0,0,0,81.5,91.8,0,6,25.0,2,8,1,75.0,6,91.7,1,5.9,0,6,9,9.0,6.0,1.0,6.2,2,55.6,0.0,0,2,28.6,2,2,0,28.3,54.1,0,15,2.4,1,42,5,95.2,40,65.0,9,52.9,0,36,16,3.2,7.2,0.9
Vavae Malepeai,40626,HB,USC,12,17,0,326,0,-4.0,0,87.5,,0,0,0.0,0,1,0,94.5,93.6,0,12,0.0,0,20,7,100.0,20,81.8,8,47.1,0,29,56,8.0,4.1,1.45,-5.0,0,100.0,,0,0,0.0,0,1,0,88.3,80.1,0,12,0.0,0,12,1,100.0,12,116.7,1,5.9,0,12,17,17.0,12.0,1.0
Jared Cornelius,47451,WR,ARKANSAS,11,17,0,111,0,6.0,0,100.0,,0,0,0.0,0,1,0,81.5,46.4,0,11,0.0,0,45,1,100.0,45,112.5,1,5.9,0,11,5,5.0,11.0,0.24,11.5,0,47.1,14.3,1,7,11.1,1,7,0,54.2,49.9,1,27,0.4,1,233,8,95.7,223,41.8,17,100.0,0,102,28,3.5,12.8,0.46
Kolby Taylor,52141,WR,OREGON ST,8,16,0,265,0,,0,,,0,0,,0,0,0,,46.2,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0,9.7,0,43.8,50.0,2,4,22.2,2,5,0,29.8,54.3,1,28,0.0,0,102,7,97.1,99,36.7,16,100.0,0,93,29,4.1,13.3,0.94
Mac Hippenhammer,61591,WR,PENN STATE,12,16,0,266,0,-3.0,1,100.0,,0,0,0.0,0,0,0,86.7,51.2,0,3,0.0,0,10,1,80.0,8,79.2,1,6.3,0,3,6,6.0,3.0,0.38,12.8,1,41.7,33.3,1,3,28.6,2,3,0,10.3,46.3,1,44,0.0,0,76,5,92.1,70,58.3,12,75.0,1,82,22,4.4,16.4,1.17
Tyler Simmons,40087,WR,GEORGIA,12,16,0,173,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,47.4,0,1,0.0,0,11,1,100.0,11,79.2,1,6.3,0,1,5,5.0,1.0,0.09,-4.0,0,100.0,,0,0,0.0,0,0,0,80.9,59.9,0,1,0.0,0,10,1,100.0,10,79.2,1,6.3,0,1,5,5.0,1.0,0.1
Jessie Britt,52101,WR,UMASS,4,16,0,216,0,-2.0,0,100.0,,0,0,0.0,0,1,0,81.5,91.6,0,4,0.0,0,2,1,100.0,2,83.3,1,6.3,0,4,6,6.0,4.0,2.0,11.1,0,66.7,0.0,0,1,0.0,0,3,0,85.5,64.4,0,29,0.0,0,46,6,95.7,44,125.7,9,56.3,1,67,7,1.2,11.2,1.52
Tre Wolf,61784,WR,UTEP,8,16,0,330,0,-1.7,0,66.7,,0,0,0.0,0,1,0,86.7,41.7,0,9,0.0,0,10,2,100.0,10,70.1,3,18.8,0,9,12,6.0,4.5,0.9,13.5,0,50.0,,0,0,0.0,0,1,0,56.0,60.3,0,9,0.0,0,8,1,87.5,7,62.5,2,12.5,0,9,10,10.0,9.0,1.29
Darryl Jones,84286,WR,MARYLAND,12,16,0,215,0,0.7,1,100.0,,0,0,0.0,0,3,0,93.6,87.2,0,27,0.0,0,9,6,100.0,9,117.4,6,37.5,0,73,69,11.5,12.2,8.11,26.5,0,100.0,,0,0,0.0,0,2,0,84.2,65.2,0,60,0.0,0,7,2,100.0,7,118.8,2,12.5,0,66,13,6.5,33.0,9.43
JaQuan Blackwell,40098,WR,S JOSE ST,9,16,0,285,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,47.8,0,2,0.0,0,11,1,100.0,11,79.2,1,6.3,0,2,3,3.0,2.0,0.18,,0,,,0,0,,0,0,0,23.4,51.5,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Justice Hill,45865,HB,OKLA STATE,10,16,0,262,0,-4.7,3,100.0,,0,0,0.0,0,1,0,94.5,87.1,0,8,0.0,0,32,6,96.9,31,79.2,6,37.5,0,12,40,6.7,2.0,0.39,-4.0,1,100.0,,0,0,0.0,0,1,0,88.0,60.9,0,5,0.0,0,20,3,90.0,18,79.2,3,18.8,0,4,16,5.3,1.3,0.22
Glen Coates,41242,WR,ARMY,11,16,0,114,0,0.0,0,0.0,0.0,0,1,,0,0,0,,52.0,0,0,0.0,0,3,0,100.0,3,39.6,1,6.3,0,0,0,,,0.0,23.0,2,100.0,,0,0,0.0,0,1,0,70.7,72.5,0,35,0.0,0,1,1,100.0,1,118.8,1,6.3,0,35,12,12.0,35.0,35.0
Mechane Slade,47552,WR,MEMPHIS,12,16,0,218,0,-2.3,0,100.0,,0,0,0.0,0,1,0,90.0,51.3,0,9,0.0,0,16,3,100.0,16,95.8,3,18.8,0,21,28,9.3,7.0,1.31,4.3,0,83.3,0.0,0,1,0.0,0,2,0,85.1,63.6,0,17,0.0,0,32,5,96.9,31,141.0,6,37.5,1,50,27,5.4,10.0,1.61
Dax Milne,84147,WR,BYU,10,16,0,128,0,,0,,,0,0,,0,0,0,,49.2,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,8.8,1,70.0,50.0,1,2,12.5,1,1,0,57.5,56.5,0,7,0.0,0,38,7,97.4,37,80.0,10,62.5,0,47,4,0.6,6.7,1.27
Isaiah Harris,34909,WR,KANSAS ST,6,16,0,199,0,-1.6,0,71.4,,0,0,0.0,0,0,0,93.6,65.7,0,11,0.0,0,16,5,87.5,14,74.7,7,43.8,0,22,29,5.8,4.4,1.57,8.3,0,30.8,0.0,0,2,20.0,1,1,0,58.6,51.8,1,8,0.0,0,79,4,92.4,73,8.2,13,81.3,0,18,16,4.0,4.5,0.25
Kyle Schrank,47408,TE,BALL ST,12,16,0,117,0,,0,,,0,0,,0,0,0,,34.1,0,0,10.3,4,39,0,87.2,34,0.0,0,0.0,0,0,0,,,0.0,4.5,0,50.0,0.0,0,1,0.0,0,0,0,58.6,44.6,0,5,2.4,2,85,1,96.5,82,56.3,2,12.5,0,5,1,1.0,5.0,0.06
Carter McCarthy,84075,TE,UTSA,10,16,0,331,0,,0,,,0,0,,0,0,0,,42.7,0,0,33.3,2,6,0,66.7,4,0.0,0,0.0,0,0,0,,,0.0,8.0,0,0.0,,0,0,,0,0,0,8.2,34.4,1,0,0.0,0,13,0,100.0,13,0.0,2,12.5,0,0,0,,,0.0
Jamil Sabbagh,35081,WR,C MICHIGAN,8,16,0,134,0,-2.0,0,33.3,,0,0,50.0,1,0,0,0.0,32.8,0,10,0.0,0,9,1,100.0,9,43.8,3,18.8,0,10,9,9.0,10.0,1.11,12.1,0,50.0,0.0,0,1,14.3,1,3,0,30.0,53.6,2,31,0.0,0,105,6,99.0,104,55.9,12,75.0,1,69,28,4.7,11.5,0.66
Kano Dillon,84034,TE,OREGON,9,16,0,264,0,-8.0,0,0.0,,0,0,100.0,1,0,0,0.0,25.8,0,0,0.0,0,9,0,100.0,9,39.6,1,6.3,0,0,0,,,0.0,11.3,1,60.0,0.0,0,1,33.3,3,5,0,14.4,52.4,0,21,0.0,0,46,6,95.7,44,118.3,10,62.5,1,79,25,4.2,13.2,1.8
Chase Hayden,57137,HB,ARKANSAS,12,16,0,111,0,-4.0,0,60.0,0.0,0,2,0.0,0,0,0,90.0,57.6,0,6,17.6,3,17,3,82.4,14,64.6,5,31.3,0,9,21,7.0,3.0,0.64,,0,,,0,0,,0,0,0,73.0,58.1,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Kade Waguespack,60830,TE,AIR FORCE,12,16,0,101,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,47.7,0,-1,0.0,0,7,1,100.0,7,79.2,1,6.3,0,-1,2,2.0,-1.0,-0.14,18.0,0,50.0,,0,0,50.0,1,1,0,53.8,64.3,0,43,6.9,2,29,1,86.2,25,135.4,2,12.5,1,43,25,25.0,43.0,1.72
Henry Pearson,83930,TE,APP STATE,13,16,0,108,0,,0,,,0,0,,0,0,0,,30.4,0,0,0.0,0,16,0,87.5,14,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,58.9,51.8,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Zac Lefebvre,44819,TE,BUFFALO,14,16,0,126,0,0.0,0,50.0,,0,0,50.0,1,1,0,0.0,40.1,0,7,15.4,2,13,1,84.6,11,58.3,2,12.5,0,7,8,8.0,7.0,0.64,6.4,0,40.0,,0,0,33.3,1,0,0,12.6,39.5,0,4,0.0,0,42,2,95.2,40,47.9,5,31.3,0,8,5,2.5,4.0,0.2
Donaven Tennyson,47987,WR,VANDERBILT,12,16,0,333,0,-4.0,0,100.0,,0,0,0.0,0,0,0,86.7,53.7,0,0,0.0,0,8,2,100.0,8,79.2,2,12.5,0,-8,0,0.0,-4.0,-1.0,18.3,0,38.5,0.0,0,1,16.7,1,3,0,27.6,50.8,0,49,0.0,0,70,5,92.9,65,57.5,13,81.3,0,73,24,4.8,14.6,1.12
Jafar Armstrong,61555,HB,NOTRE DAME,10,16,0,258,0,-4.0,1,100.0,,0,0,0.0,0,1,0,93.6,80.3,0,11,8.7,2,23,6,91.3,21,94.4,6,37.5,0,40,64,10.7,6.7,1.9,11.3,1,100.0,,0,0,0.0,0,4,0,86.7,70.0,0,27,0.0,0,25,8,100.0,25,118.8,8,50.0,0,126,36,4.5,15.8,5.04
