player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Ayden Eberhardt,40554,WR,WYOMING,13,19,0,351,0,,0,,,0,0,,0,0,0,,48.3,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,23.4,0,12.5,0.0,0,2,80.0,4,1,0,0.0,48.4,1,6,0.0,0,24,1,100.0,24,0.0,8,42.1,0,6,1,1.0,6.0,0.25
DeAndre Torrey,83728,HB,N TEXAS,9,19,0,251,0,-3.6,1,71.4,,0,0,16.7,1,3,0,46.4,65.5,0,30,0.0,0,19,5,94.7,18,98.5,7,36.8,0,62,83,16.6,12.4,3.44,-0.5,0,100.0,,0,0,0.0,0,0,0,78.9,64.2,0,5,0.0,0,4,2,75.0,3,79.2,2,10.5,0,2,3,1.5,1.0,0.67
Miller Forristall,47378,TE,ALABAMA,9,19,0,103,0,0.5,0,100.0,,0,0,0.0,0,0,0,86.7,29.8,0,1,16.3,8,49,2,81.6,40,79.2,2,10.5,0,1,0,0.0,0.5,0.03,5.0,0,100.0,,0,0,0.0,0,1,0,83.3,48.0,0,8,2.2,1,46,2,91.3,42,93.8,2,10.5,0,13,3,1.5,6.5,0.31
Devin Miller,60945,TE,MARSHALL,12,19,0,214,0,-2.7,1,66.7,,0,0,20.0,1,2,1,29.3,26.2,0,8,4.0,1,25,4,92.0,23,70.8,6,31.6,0,19,27,6.8,4.8,0.83,5.8,0,40.0,0.0,0,1,33.3,1,1,0,36.7,49.0,1,16,0.0,0,31,2,90.3,28,16.7,5,26.3,0,25,3,1.5,12.5,0.89
Gabe Nabers,40117,FB,FLORIDA ST,13,19,0,167,0,1.0,0,100.0,,0,0,0.0,0,2,0,90.0,46.0,0,11,9.4,3,32,3,90.6,29,136.8,3,15.8,1,22,19,6.3,7.3,0.76,12.0,0,50.0,,0,0,0.0,0,0,0,71.9,60.0,0,18,2.7,1,37,1,97.3,36,81.3,2,10.5,0,18,0,0.0,18.0,0.5
Nate Wieting,39663,TE,IOWA,11,19,0,192,0,,0,,,0,0,,0,0,0,,37.7,0,0,5.0,1,20,0,95.0,19,0.0,0,0.0,0,0,0,,,0.0,11.1,0,71.4,100.0,1,1,0.0,0,4,0,67.5,52.3,0,25,0.0,0,65,5,100.0,65,100.3,7,36.8,0,65,13,2.6,13.0,1.0
Josiah Johnson,75883,WR,UMASS,12,19,0,216,0,,0,,,0,0,,0,0,0,,41.3,0,0,0.0,0,19,0,100.0,19,0.0,0,0.0,0,0,0,,,0.0,14.4,0,50.0,0.0,0,1,25.0,2,3,0,42.4,59.3,0,34,0.0,0,101,6,94.1,95,64.9,12,63.2,0,61,10,1.7,10.2,0.64
Grayson Gunter,42364,TE,ARKANSAS,10,19,0,111,0,,0,,,0,0,,0,0,0,,40.0,0,0,0.0,0,12,0,91.7,11,0.0,0,0.0,0,0,0,,,0.0,11.8,0,18.2,0.0,0,6,33.3,1,0,0,21.0,43.2,2,8,0.0,0,49,2,95.9,47,0.0,11,57.9,0,14,1,0.5,7.0,0.3
Kaleb Smith,77982,WR,VA TECH,10,19,0,337,0,-0.5,0,100.0,,0,0,0.0,0,1,0,86.7,52.6,0,22,0.0,0,26,2,96.2,25,112.5,2,10.5,0,22,23,11.5,11.0,0.88,22.0,0,50.0,100.0,1,1,0.0,0,1,0,35.4,65.9,0,25,0.0,0,8,1,87.5,7,95.8,2,10.5,0,25,0,0.0,25.0,3.57
Elijah Lilly,42885,WR,NEW MEXICO,3,19,0,241,0,-2.6,1,80.0,,0,0,20.0,1,0,0,29.3,57.5,0,9,0.0,0,10,4,100.0,10,79.2,5,26.3,0,6,16,4.0,1.5,0.6,13.4,3,41.2,0.0,0,2,22.2,2,3,0,52.0,66.8,1,36,0.0,0,44,7,93.2,41,35.2,17,89.5,0,95,42,6.0,13.6,2.32
Vavae Malepeai,40626,HB,USC,8,19,0,326,0,-4.5,2,100.0,,0,0,0.0,0,1,0,93.6,90.4,0,9,0.0,0,18,6,100.0,18,79.2,6,31.6,0,18,45,7.5,3.0,1.0,-5.0,1,100.0,,0,0,0.0,0,0,0,80.5,64.4,0,2,0.0,0,13,1,100.0,13,79.2,1,5.3,0,2,7,7.0,2.0,0.15
Daniel George,84378,WR,PENN STATE,12,19,0,266,0,,0,,,0,0,,0,0,0,,40.7,0,0,0.0,0,24,0,100.0,24,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,17.8,48.3,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Justin Shorter,84376,WR,PENN STATE,10,19,0,266,0,,0,,,0,0,,0,0,0,,41.2,0,0,0.0,0,21,0,100.0,21,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,47.2,47.8,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
De'Montre Tuggle,98688,HB,OHIO,12,19,0,259,0,-3.5,0,100.0,,0,0,0.0,0,1,0,86.7,89.9,0,18,0.0,0,7,2,100.0,7,118.8,2,10.5,0,25,32,16.0,12.5,3.57,,0,,,0,0,,0,0,0,77.8,73.0,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Tavares Kelly Jr.,78002,WR,VIRGINIA,11,19,0,335,0,-3.3,1,100.0,,0,0,0.0,0,1,0,92.6,91.6,0,21,0.0,0,7,4,85.7,6,91.7,4,21.1,0,24,37,9.3,6.0,4.0,7.7,1,81.8,0.0,0,1,0.0,0,7,0,87.7,63.0,0,35,0.0,0,83,9,90.4,75,144.7,11,57.9,1,126,59,6.6,14.0,1.68
CJ Verdell,57378,HB,OREGON,14,19,0,264,0,-6.8,3,83.3,,0,0,9.1,1,6,0,66.6,91.2,0,27,0.0,0,47,10,97.9,46,99.7,12,63.2,0,95,166,16.6,9.5,2.07,-2.0,0,100.0,,0,0,0.0,0,1,0,56.5,57.0,0,7,0.0,0,5,1,100.0,5,95.8,1,5.3,0,7,9,9.0,7.0,1.4
Tyson Morris,61144,WR,ARKANSAS,12,19,0,111,0,-2.0,0,0.0,,0,0,100.0,1,0,0,0.0,30.9,0,0,0.0,0,20,0,100.0,20,39.6,1,5.3,0,0,0,,,0.0,9.6,3,66.7,60.0,3,5,20.0,3,8,0,28.6,50.1,1,30,0.0,0,143,12,93.7,134,85.2,18,94.7,1,139,41,3.4,11.6,1.04
Eric Gray,99143,HB,TENNESSEE,13,19,0,307,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,56.3,0,7,0.0,0,4,1,100.0,4,95.8,1,5.3,0,7,9,9.0,7.0,1.75,-4.0,0,100.0,,0,0,0.0,0,0,0,41.7,42.3,0,-2,0.0,0,13,1,100.0,13,79.2,1,5.3,0,-2,2,2.0,-2.0,-0.15
Anthony Jones,45670,HB,FIU,12,19,0,166,0,-4.7,1,33.3,,0,0,50.0,1,0,0,0.0,28.4,0,4,0.0,0,16,1,87.5,14,42.4,3,15.8,0,4,9,9.0,4.0,0.29,-2.0,0,33.3,100.0,1,1,50.0,1,1,0,10.3,39.6,0,1,0.0,0,11,1,81.8,9,81.9,3,15.8,1,1,0,0.0,1.0,0.11
Garrett Collingham,35036,TE,BOISE ST,14,19,0,120,0,-3.0,0,100.0,,0,0,0.0,0,1,0,86.7,44.4,0,2,2.6,1,38,2,97.4,37,118.8,2,10.5,1,2,8,4.0,1.0,0.05,10.0,0,50.0,,0,0,33.3,1,1,0,43.5,46.1,0,22,0.8,1,118,2,97.5,115,74.0,4,21.1,0,29,8,4.0,14.5,0.25
Nic Smith,41321,HB,N TEXAS,11,18,0,251,0,-4.0,2,100.0,,0,0,0.0,0,1,0,94.5,92.0,0,14,0.0,0,9,7,100.0,9,98.2,7,38.9,0,53,81,11.6,7.6,5.89,-4.8,0,80.0,,0,0,0.0,0,0,0,88.9,66.5,0,10,0.0,0,16,4,93.8,15,79.2,5,27.8,0,13,32,8.0,3.3,0.87
Larry Collins Jr.,54559,WR,COAST CAR,8,18,0,141,0,-2.0,0,100.0,,0,0,0.0,0,0,0,90.0,48.6,0,3,0.0,0,21,3,90.5,19,79.2,3,16.7,0,9,15,5.0,3.0,0.47,,0,,,0,0,,0,0,0,80.1,52.0,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Josh Hokit,50305,HB,FRESNO ST,12,18,0,169,0,-5.0,1,75.0,,0,0,0.0,0,1,0,91.4,81.1,0,14,0.0,0,27,3,92.6,25,89.6,4,22.2,0,24,38,12.7,8.0,0.96,,0,,,0,0,,0,0,0,85.9,68.3,0,0,0.0,0,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0
Josh Delgado,97320,WR,OREGON,14,18,0,264,0,-2.0,0,100.0,,0,0,0.0,0,1,0,90.0,40.0,0,8,0.0,0,40,3,95.0,38,81.9,3,16.7,0,11,17,5.7,3.7,0.29,14.8,0,50.0,,0,0,0.0,0,2,0,84.2,56.8,0,28,0.0,0,51,3,96.1,49,75.0,6,33.3,0,45,15,5.0,15.0,0.92
Jordon Brown,39916,HB,KANSAS ST,10,18,0,199,0,-5.0,0,100.0,,0,0,0.0,0,0,0,81.5,54.0,0,8,0.0,0,9,1,88.9,8,100.0,1,5.6,0,8,13,13.0,8.0,1.0,-5.0,0,100.0,,0,0,0.0,0,0,0,68.4,74.6,0,8,0.0,0,4,1,100.0,4,100.0,1,5.6,0,8,13,13.0,8.0,2.0
Keyon Henry-Brooks,98564,HB,VANDERBILT,11,18,0,333,0,-3.7,1,100.0,,0,0,0.0,0,1,0,93.6,79.3,0,15,4.5,1,22,6,95.5,21,79.2,6,33.3,0,3,25,4.2,0.5,0.14,-3.0,0,100.0,,0,0,0.0,0,0,0,81.4,61.6,0,-1,0.0,0,3,1,100.0,3,79.2,1,5.6,0,-1,2,2.0,-1.0,-0.33
Tobias Oliver,62976,WR,GA TECH,12,18,0,176,0,-3.8,0,100.0,,0,0,0.0,0,0,0,91.4,57.8,0,6,0.0,0,11,4,72.7,8,79.2,4,22.2,0,7,22,5.5,1.8,0.88,11.0,0,57.1,,0,0,20.0,1,1,0,58.6,55.0,1,12,0.0,0,32,4,93.8,30,25.0,7,38.9,0,25,25,6.3,6.3,0.83
John Burt,47850,WR,TEXAS,11,18,0,311,0,0.0,0,100.0,,0,0,0.0,0,0,0,81.5,37.7,0,2,0.0,0,43,1,100.0,43,79.2,1,5.6,0,2,2,2.0,2.0,0.05,32.0,0,0.0,,0,0,,0,0,0,49.8,42.3,0,0,0.0,0,18,0,94.4,17,39.6,1,5.6,0,0,0,,,0.0
Chico McClatcher,47502,WR,WASHINGTON,10,18,0,340,0,-2.7,3,100.0,,0,0,0.0,0,3,0,95.2,90.6,0,13,0.0,0,19,7,94.7,18,95.8,7,38.9,0,49,68,9.7,7.0,2.72,5.8,3,72.2,20.0,1,5,7.1,1,7,0,61.0,63.5,0,20,1.3,1,79,13,94.9,75,104.4,18,100.0,1,102,92,7.1,7.8,1.36
Austin Jones,97183,HB,STANFORD,11,18,0,300,0,-5.5,1,100.0,,0,0,0.0,0,1,0,94.5,91.7,0,17,9.5,2,21,6,85.7,18,95.1,6,33.3,0,41,74,12.3,6.8,2.28,,0,,,0,0,,0,0,0,88.0,84.0,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Bennett Skowronek,27948,WR,NWESTERN,3,18,0,256,0,-2.0,0,0.0,,0,0,,0,0,0,,45.8,1,0,0.0,0,11,0,100.0,11,0.0,1,5.6,0,0,0,,,0.0,9.5,0,100.0,,0,0,0.0,0,1,0,63.6,60.2,0,13,0.0,0,25,2,96.0,24,110.4,2,11.1,0,21,2,1.0,10.5,0.88
Heron Maurisseau,78069,WR,UCONN,12,18,0,146,0,-1.7,1,100.0,,0,0,0.0,0,1,0,90.0,46.3,0,11,0.0,0,27,3,96.3,26,101.4,3,16.7,0,25,30,10.0,8.3,0.96,11.3,1,63.6,0.0,0,2,12.5,1,2,0,53.7,48.1,1,12,0.0,0,104,7,97.1,101,39.6,11,61.1,0,59,41,5.9,8.4,0.58
Elijah Jeffreys,78070,WR,UCONN,10,18,0,146,0,-2.0,1,100.0,,0,0,0.0,0,1,0,81.5,50.0,0,25,0.0,0,29,1,96.6,28,158.3,1,5.6,1,25,27,27.0,25.0,0.89,,0,,,0,0,,0,0,0,87.0,62.6,0,0,0.0,0,15,0,100.0,15,0.0,0,0.0,0,0,0,,,0.0
Jess Trussell,47062,TE,UTEP,11,18,0,330,0,-9.0,0,100.0,,0,0,0.0,0,0,0,81.5,54.7,0,9,42.9,3,7,1,57.1,4,104.2,1,5.6,0,9,18,18.0,9.0,2.25,,0,,,0,0,,0,0,0,51.7,61.2,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0
John Okwoli,40257,WR,WYOMING,13,18,0,351,0,,0,,,0,0,,0,0,0,,45.2,0,0,0.0,0,12,0,91.7,11,0.0,0,0.0,0,0,0,,,0.0,10.0,0,0.0,,0,0,100.0,1,0,0,27.6,46.4,0,0,0.0,0,17,0,94.1,16,39.6,3,16.7,0,0,0,,,0.0
Jordan Wayne-Prather,78154,WR,BOWL GREEN,8,18,0,122,0,-4.0,0,50.0,,0,0,50.0,1,0,0,0.0,31.8,0,1,0.0,0,6,1,83.3,5,56.3,2,11.1,0,1,5,5.0,1.0,0.2,4.6,1,57.1,,0,0,20.0,1,1,0,29.7,47.1,0,15,0.0,0,40,4,97.5,39,71.1,7,38.9,0,36,9,2.3,9.0,0.92
Josh Johnson,88760,HB,LA MONROE,12,18,0,209,0,-4.7,1,100.0,,0,0,0.0,0,1,0,90.0,63.8,0,12,0.0,0,38,3,97.4,37,94.4,3,16.7,0,20,34,11.3,6.7,0.54,,0,,,0,0,,0,0,0,64.7,56.7,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Marcel Murray,83618,HB,ARK STATE,11,18,0,113,0,-3.6,6,90.0,,0,0,10.0,1,5,0,62.8,91.4,0,24,0.0,0,43,9,93.0,40,102.5,10,55.6,0,86,117,13.0,9.6,2.15,-5.0,0,0.0,,0,0,100.0,1,0,0,62.9,65.8,0,0,0.0,0,4,0,100.0,4,39.6,1,5.6,0,0,0,,,0.0
Jace James,61545,WR,NWESTERN,8,18,0,256,0,,0,,,0,0,,0,0,0,,42.7,0,0,0.0,0,17,0,94.1,16,0.0,0,0.0,0,0,0,,,0.0,17.0,0,100.0,,0,0,0.0,0,1,0,86.3,66.2,0,16,0.0,0,6,1,83.3,5,158.3,1,5.6,1,16,0,0.0,16.0,3.2
Isiah Pacheco,83747,HB,RUTGERS,11,18,0,278,0,-2.9,1,85.7,100.0,1,1,0.0,0,1,0,93.6,94.1,0,16,5.6,2,36,6,91.7,33,86.3,7,38.9,0,33,48,8.0,5.5,1.0,3.7,0,100.0,,0,0,0.0,0,1,0,56.4,71.1,0,23,0.0,0,6,3,100.0,6,118.8,3,16.7,0,38,27,9.0,12.7,6.33
Artayvious Lynn,42326,TE,TCU,12,18,0,305,0,,0,,,0,0,,0,0,0,,36.8,0,0,17.6,3,17,0,82.4,14,0.0,0,0.0,0,0,0,,,0.0,10.3,0,25.0,,0,0,0.0,0,1,0,69.9,60.8,0,14,0.0,0,37,1,100.0,37,41.7,4,22.2,0,14,2,2.0,14.0,0.38
Brenden Brady,83795,HB,UTSA,12,18,0,331,0,-3.3,3,71.4,,0,0,28.6,2,1,0,12.8,34.6,1,23,0.0,0,27,5,100.0,27,52.4,7,38.9,0,51,66,13.2,10.2,1.89,-1.3,1,66.7,,0,0,33.3,1,1,0,51.0,62.9,1,12,0.0,0,4,2,100.0,4,40.3,3,16.7,0,16,16,8.0,8.0,4.0
Brendan O'Leary-Orange,34920,WR,NEVADA,7,18,0,239,0,-2.0,0,50.0,,0,0,50.0,1,1,0,0.0,46.1,0,12,0.0,0,16,1,100.0,16,68.8,2,11.1,0,12,14,14.0,12.0,0.75,,0,,,0,0,,0,0,0,27.1,48.2,0,0,0.0,0,8,0,87.5,7,0.0,0,0.0,0,0,0,,,0.0
Cade Sutherland,61636,WR,S ALABAMA,12,18,0,288,0,-2.0,0,100.0,,0,0,0.0,0,1,0,90.0,56.1,0,13,0.0,0,25,3,96.0,24,86.1,3,16.7,0,14,20,6.7,4.7,0.58,10.5,2,55.6,0.0,0,6,0.0,0,6,1,86.7,58.2,3,53,0.0,0,144,10,95.1,137,46.8,18,100.0,0,164,102,10.2,16.4,1.2
Brenden Knox,57287,HB,MARSHALL,13,18,0,214,0,-4.0,0,100.0,,0,0,0.0,0,0,0,90.0,52.6,0,6,17.3,9,52,3,80.8,42,81.9,3,16.7,0,11,23,7.7,3.7,0.26,,0,,,0,0,,0,0,0,77.2,65.6,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Ben Bresnahan,84078,TE,VANDERBILT,12,18,0,333,0,3.0,0,0.0,,0,0,,0,0,0,,48.7,0,0,3.7,1,27,0,96.3,26,39.6,1,5.6,0,0,0,,,0.0,11.9,0,50.0,100.0,1,1,0.0,0,4,0,70.9,63.8,0,22,0.0,0,85,5,94.1,80,72.5,10,55.6,0,69,13,2.6,13.8,0.86
OrTre' Smith,61646,WR,S CAROLINA,9,18,0,289,0,-3.3,1,100.0,,0,0,0.0,0,1,0,90.0,61.2,0,5,0.0,0,15,3,100.0,15,124.3,3,16.7,1,13,23,7.7,4.3,0.87,6.4,1,57.1,100.0,2,2,33.3,2,3,0,16.7,49.8,1,10,0.0,0,33,4,100.0,33,62.8,7,38.9,1,22,16,4.0,5.5,0.67
Jake Herslow,42002,WR,DOMINION,10,18,0,263,0,-3.5,0,100.0,,0,0,0.0,0,0,0,86.7,51.0,0,2,0.0,0,13,2,100.0,13,79.2,2,11.1,0,4,11,5.5,2.0,0.31,13.4,0,28.6,33.3,1,3,33.3,1,2,0,60.4,60.3,1,25,0.0,0,40,2,95.0,38,6.0,7,38.9,0,31,2,1.0,15.5,0.82
Keith Corbin,40691,WR,HOUSTON,4,18,0,182,0,,0,,,0,0,,0,0,0,,41.5,0,0,0.0,0,18,0,100.0,18,0.0,0,0.0,0,0,0,,,0.0,14.9,1,58.8,66.7,2,3,16.7,2,8,0,67.7,77.4,1,28,0.0,0,91,10,92.3,84,103.8,17,94.4,2,155,32,3.2,15.5,1.85
Chase Jasmin,41549,HB,S DIEGO ST,13,18,0,284,0,-2.8,1,80.0,,0,0,0.0,0,2,0,91.4,91.3,0,12,0.0,0,13,4,100.0,13,90.8,5,27.8,0,29,41,10.3,7.3,2.23,,0,,,0,0,,0,0,0,78.0,65.9,0,0,0.0,0,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0
Johnny Huntley,26039,TE,LIBERTY,12,18,0,206,0,,0,,,0,0,,0,0,0,,39.7,0,0,22.2,2,9,0,77.8,7,0.0,0,0.0,0,0,0,,,0.0,11.1,0,71.4,33.3,1,3,0.0,0,3,0,57.1,55.5,0,33,2.5,2,81,5,93.8,76,106.8,7,38.9,0,76,19,3.8,15.2,1.0
Cameron Hairston,55122,WR,UCONN,11,18,0,146,0,,0,,,0,0,,0,0,0,,40.6,0,0,0.0,0,25,0,96.0,24,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,83.3,66.5,0,0,0.0,0,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0
Dominic Stampley,84214,WR,ILLINOIS,8,18,0,187,0,-2.8,1,100.0,,0,0,0.0,0,0,0,91.4,64.8,0,19,0.0,0,14,4,92.9,13,95.8,4,22.2,0,28,39,9.8,7.0,2.15,8.4,1,50.0,0.0,0,1,18.2,2,3,0,41.1,57.0,1,27,0.0,0,94,9,94.7,89,44.0,18,100.0,0,101,69,7.7,11.2,1.13
Breck Turner,34682,HB,E MICHIGAN,12,18,0,160,0,-4.5,0,50.0,,0,0,50.0,1,0,0,12.9,28.1,0,1,0.0,0,26,1,92.3,24,56.3,2,11.1,0,1,6,6.0,1.0,0.04,3.4,3,100.0,,0,0,0.0,0,1,0,57.4,61.3,0,15,0.0,0,24,5,100.0,24,107.5,5,27.8,0,49,32,6.4,9.8,2.04
Trevor Terry,61666,WR,SO MISS,13,18,0,296,0,-3.0,0,100.0,,0,0,0.0,0,1,0,86.7,78.1,0,7,0.0,0,13,1,92.3,12,95.8,1,5.6,0,7,10,10.0,7.0,0.58,10.6,0,54.5,50.0,2,4,0.0,0,4,0,78.0,63.4,0,19,0.0,0,42,6,97.6,41,71.8,11,61.1,0,64,16,2.7,10.7,1.56
Neal Johnson,98298,TE,LA LAFAYET,12,18,0,207,0,,0,,,0,0,,0,0,0,,37.2,0,0,9.1,2,22,0,90.9,20,0.0,0,0.0,0,0,0,,,0.0,9.0,0,75.0,,0,0,25.0,1,2,0,25.8,48.0,0,19,3.5,2,57,3,91.2,52,100.0,4,22.2,0,34,17,5.7,11.3,0.65
Nick Ralston,36101,TE,LA LAFAYET,14,18,0,207,0,,0,,,0,0,,0,0,0,81.5,50.5,0,0,7.0,3,43,0,88.4,38,0.0,0,0.0,0,0,0,,,0.0,6.0,0,100.0,,0,0,0.0,0,1,0,84.7,55.1,0,14,0.0,0,48,3,97.9,47,141.0,3,16.7,1,25,7,2.3,8.3,0.53
Gavin Sharp,84076,TE,UTSA,11,17,0,331,0,,0,,,0,0,,0,0,0,,37.4,0,0,28.0,7,25,0,72.0,18,0.0,0,0.0,0,0,0,,,0.0,5.0,0,60.0,33.3,1,3,0.0,0,2,0,84.2,53.8,0,12,0.0,0,71,3,100.0,71,69.6,5,29.4,0,21,6,2.0,7.0,0.3
Shaun Beyer,40860,TE,IOWA,13,17,0,192,0,,0,,,0,0,,0,0,0,,43.8,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,10.3,0,0.0,0.0,0,2,,0,0,0,21.7,43.0,0,0,0.0,0,42,0,97.6,41,39.6,3,17.6,0,0,0,,,0.0
Braden Lenzy,84348,WR,NOTRE DAME,9,17,0,258,0,-0.3,1,100.0,,0,0,0.0,0,2,0,90.0,61.9,0,22,0.0,0,25,3,96.0,24,152.1,3,17.6,1,33,34,11.3,11.0,1.38,4.7,0,33.3,,0,0,0.0,0,1,0,67.5,59.2,0,6,0.0,0,15,1,100.0,15,42.4,3,17.6,0,6,8,8.0,6.0,0.4
Jai Williams,84160,WR,COAST CAR,9,17,0,141,0,-1.0,0,100.0,,0,0,0.0,0,1,0,86.7,73.3,0,11,0.0,0,7,2,100.0,7,79.2,2,11.8,0,6,8,4.0,3.0,0.86,32.3,0,66.7,0.0,0,1,0.0,0,2,0,49.5,72.6,0,46,0.0,0,5,2,100.0,5,109.7,3,17.6,0,63,5,2.5,31.5,12.6
Garrett Walston,42000,TE,N CAROLINA,13,17,0,245,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,36.0,0,4,2.9,1,35,1,94.3,33,83.3,1,5.9,0,4,6,6.0,4.0,0.12,8.4,0,60.0,33.3,1,3,0.0,0,4,0,85.1,54.4,1,13,0.0,0,117,6,91.5,107,33.8,10,58.8,0,51,22,3.7,8.5,0.48
Cole Fotheringham,84070,TE,UTAH,14,17,0,328,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,36.9,0,6,0.0,0,16,1,100.0,16,91.7,1,5.9,0,6,8,8.0,6.0,0.38,5.5,3,100.0,,0,0,0.0,0,1,0,73.6,56.9,0,14,0.0,0,49,4,91.8,45,109.4,4,23.5,0,41,19,4.8,10.3,0.91
Donta Anthony Jr.,84030,TE,DOMINION,12,17,0,263,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,38.7,0,5,8.3,2,24,1,91.7,22,87.5,1,5.9,0,5,7,7.0,5.0,0.23,9.3,0,25.0,0.0,0,1,33.3,1,0,0,32.9,42.5,1,9,0.0,0,85,2,100.0,85,0.0,8,47.1,0,15,0,0.0,7.5,0.18
Jeremy Ruckert,84029,TE,OHIO STATE,14,17,0,260,0,0.0,0,100.0,,0,0,0.0,0,0,0,81.5,44.0,0,5,18.2,2,11,1,81.8,9,87.5,1,5.9,0,5,5,5.0,5.0,0.56,11.3,0,75.0,,0,0,0.0,0,2,0,83.3,58.6,0,7,0.0,0,64,3,93.8,60,122.9,4,23.5,1,18,2,0.7,6.0,0.3
Jordan Byrd,83748,HB,S DIEGO ST,12,17,0,284,0,-3.6,3,100.0,,0,0,0.0,0,3,0,97.6,97.3,0,20,0.0,0,18,11,94.4,17,81.4,11,64.7,0,39,79,7.2,3.5,2.29,-3.1,3,100.0,,0,0,0.0,0,1,0,88.3,90.8,0,10,0.0,0,12,7,91.7,11,79.2,7,41.2,0,15,37,5.3,2.1,1.36
Maurice Washington,83720,HB,NEBRASKA,7,17,0,238,0,-4.4,0,77.8,,0,0,22.2,2,3,0,21.8,77.4,0,75,0.0,0,10,7,100.0,10,158.3,9,52.9,2,114,147,21.0,16.3,11.4,0.5,0,100.0,,0,0,0.0,0,2,0,47.1,65.2,0,28,0.0,0,9,2,100.0,9,158.3,2,11.8,1,49,48,24.0,24.5,5.44
Ronnie Walker Jr.,83681,HB,INDIANA,13,17,0,190,0,,0,,,0,0,,0,0,0,,43.6,0,0,0.0,0,14,0,92.9,13,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,30.7,39.5,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0
Kelvin Smith,45207,TE,N TEXAS,10,17,0,251,0,,0,,,0,0,,0,0,0,,35.8,0,0,26.1,6,23,0,69.6,16,0.0,0,0.0,0,0,0,,,0.0,6.1,1,77.8,50.0,1,2,0.0,0,2,0,86.3,55.0,0,9,0.0,0,51,7,94.1,48,89.4,9,52.9,0,49,10,1.4,7.0,1.02
Cam Blakely,78164,WR,MIAMI OH,14,17,0,221,0,,0,,,0,0,,0,0,0,,41.7,0,0,0.0,0,20,0,95.0,19,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,62.9,52.8,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Chris Cunningham,47312,TE,DOMINION,10,17,0,263,0,-4.0,0,100.0,,0,0,0.0,0,2,0,90.0,69.6,0,11,0.0,0,12,3,100.0,12,94.4,3,17.6,0,20,32,10.7,6.7,1.67,10.7,3,55.6,,0,0,0.0,0,4,0,82.2,57.1,1,26,0.0,0,86,5,97.7,84,34.7,9,52.9,0,56,30,6.0,11.2,0.67
